checkpoint_name,checkpoint_path,checkpoint_sha256,variant,checkpoint,dataset,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,case,severity,scope,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,brier,collapse_top1,d_eff,cos_mean,cos_p95,neff_mean,neff_std,purity_top1,purity_top5,n_estimators,batch_size,use_hierarchical,device
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9479873360470376,0.9471518447334855,0.12584811979863192,0.014575483787119066,0.075968529722647,0.16402661678202335,13.857897251948014,0.7499450463374084,0.881757855914729,4612.97053706646,1016.893673256654,0.076171875,0.1078125,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9479873360470376,0.9471518447334855,0.12584811979863192,0.014575483787119066,0.075968529722647,0.16402661678202335,13.857897251948014,0.7499450463374084,0.881757855914729,4612.97053706646,1016.893673256654,0.076171875,0.1078125,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9416553595658074,0.94070440223853,0.20214296449717029,0.07989111999643705,0.09913990574505274,0.16402661678202335,13.857897251948014,0.7499450463374084,0.881757855914729,5849.58252799511,1385.453745643399,0.10986328125,0.13994140625,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9665309814563546,0.966043182071006,0.08989997444653569,0.013887147000880864,0.0526268832687165,0.14922885315389062,13.27333376414729,0.7556826763601421,0.892271974082359,4265.4852920770645,734.3503767777615,0.06787109375,0.105859375,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9511533242876526,0.9503857968258612,0.11552940691507876,0.011536536444263298,0.07004288934506071,0.10480786472917065,19.818193612127647,0.7413448097497078,0.8520371689529658,3873.359653711319,552.8146306325308,0.0859375,0.1015625,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.9312528267752148,0.9300746210273833,0.16930904532355928,0.028016537037007905,0.09897873718250991,0.07835854273730487,23.247181259220966,0.7840909469554314,0.8694068711250634,4233.795200109482,886.147235206291,0.09423828125,0.144921875,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9665309814563546,0.966043182071006,0.08989997444653569,0.013887147000880864,0.0526268832687165,0.14922885315389062,13.27333376414729,0.7556826763601421,0.892271974082359,4265.4852920770645,734.3503767777615,0.06787109375,0.105859375,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9665309814563546,0.966043182071006,0.08989997444653569,0.013887147000880864,0.0526268832687165,0.14922885315389062,13.27333376414729,0.7556826763601421,0.892271974082359,4265.4852920770645,734.3503767777615,0.06787109375,0.105859375,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,43,0.2,True,8844,2211,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9543193125282677,0.9536277875688307,0.17602956167808784,0.07728474652912755,0.081145835959008,0.14922885315389062,13.27333376414729,0.7556826763601421,0.892271974082359,5027.975035429001,1147.276871709693,0.24072265625,0.22226562499999997,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9742198100407056,0.9738295434794391,0.07983251132164815,0.013332304103727122,0.04475468255670791,0.15459337050310953,13.461488910085816,0.7097853805589349,0.8609101001764732,1485.9860037118196,597.410410296695,0.0380859375,0.04541015625,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9601990049751243,0.9595643369455704,0.10435840061775475,0.007736674588711063,0.06130085060283523,0.12036423395519874,19.117808531101566,0.7273854920846452,0.8446151069572316,1709.3168496489525,471.93319887937224,0.0517578125,0.05673828125,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.937584803256445,0.9364535553085955,0.1526625925846546,0.020802978555954508,0.0886688246567929,0.07551130966061108,29.658042950257133,0.7123084803268783,0.8087869939753516,1225.0171886906028,653.0283396931852,0.0771484375,0.078515625,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9742198100407056,0.9738295434794391,0.07983251132164815,0.013332304103727122,0.04475468255670791,0.15459337050310953,13.461488910085816,0.7097853805589349,0.8609101001764732,1485.9860037118196,597.410410296695,0.0380859375,0.04541015625,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9742198100407056,0.9738295434794391,0.07983251132164815,0.013332304103727122,0.04475468255670791,0.15459337050310953,13.461488910085816,0.7097853805589349,0.8609101001764732,1485.9860037118196,597.410410296695,0.0380859375,0.04541015625,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9597467209407508,0.9591555420407596,0.16714142532830048,0.0820225698006525,0.07223662519431773,0.15459337050310953,13.461488910085816,0.7097853805589349,0.8609101001764732,2555.952661216259,1212.4462618236878,0.04736328125,0.04853515625,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9488919041157847,0.9479202645978992,0.1282877205168669,0.010734761047018242,0.07531069684712312,0.14821742197351095,13.276362192104722,0.7568249817434571,0.8857274315878237,4830.577942848206,903.2325010472165,0.11669921875,0.11308593750000001,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9412030755314338,0.9400927902090905,0.14524308675983874,0.015418942510569526,0.08530703025778932,0.12268388901349676,18.249564581411025,0.7444192364817879,0.8555763944755281,4756.464582681656,911.8397188879588,0.2197265625,0.37275390625000004,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.9402985074626866,0.9391558217378905,0.17610040615824815,0.040024540964589836,0.09824802704681436,0.07134555900534359,27.463575550642872,0.7125042675855221,0.813310762180655,4181.777956068516,1276.9533740420616,0.173828125,0.17041015625,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9488919041157847,0.9479202645978992,0.1282877205168669,0.010734761047018242,0.07531069684712312,0.14821742197351095,13.276362192104722,0.7568249817434571,0.8857274315878237,4830.577942848206,903.2325010472165,0.11669921875,0.11308593750000001,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9488919041157847,0.9479202645978992,0.1282877205168669,0.010734761047018242,0.07531069684712312,0.14821742197351095,13.276362192104722,0.7568249817434571,0.8857274315878237,4830.577942848206,903.2325010472165,0.11669921875,0.11308593750000001,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9439167797376753,0.9428288544083865,0.204400761670016,0.08457988737827506,0.09785486316089378,0.14821742197351095,13.276362192104722,0.7568249817434571,0.8857274315878237,6114.209428548813,1128.372521022592,0.26806640625,0.27324218749999996,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9638172772501131,0.9632318092244756,0.09191139162092964,0.010631121941035491,0.053043876217469706,0.15363097397110856,13.401374552160396,0.7653605138396854,0.8958662925771042,4371.588839888573,853.988135271312,0.1455078125,0.19736328125,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9538670284938942,0.9530875569134916,0.11414752998545467,0.011201162674695533,0.06756775810857665,0.12186708923549987,17.10422673596689,0.7612694634207675,0.8750675715424123,4613.324366927147,819.2905867720972,0.09619140625,0.15126953125,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.9380370872908186,0.936843125828146,0.1666490384203276,0.027361279777249073,0.0947696753625552,0.07804632246611755,25.460740079197638,0.7668717416582912,0.8544829429220935,4707.050461173058,801.4011393020448,0.08984375,0.0865234375,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9638172772501131,0.9632318092244756,0.09191139162092964,0.010631121941035491,0.053043876217469706,0.15363097397110856,13.401374552160396,0.7653605138396854,0.8958662925771042,4371.588839888573,853.988135271312,0.1455078125,0.19736328125,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9638172772501131,0.9632318092244756,0.09191139162092964,0.010631121941035491,0.053043876217469706,0.15363097397110856,13.401374552160396,0.7653605138396854,0.8958662925771042,4371.588839888573,853.988135271312,0.1455078125,0.19736328125,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,44,0.2,True,8844,2211,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9516056083220262,0.950770323730116,0.1772014784494254,0.08178697550043376,0.08076379340516004,0.15363097397110856,13.401374552160396,0.7653605138396854,0.8958662925771042,5302.61641061306,1109.7230901646237,0.181640625,0.1986328125,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,45,0.2,True,8844,2211,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9669832654907282,0.9664682986925165,0.0879488286871135,0.009143993332611377,0.05205098897947677,0.1445435999061442,13.747234462916742,0.7078287090038634,0.8566008984905363,1212.105203062296,620.9814608963112,0.04638671875,0.04892578125,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,45,0.2,True,8844,2211,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9493441881501583,0.9484636836628513,0.11979689418639561,0.005675229213184968,0.07300775258093005,0.1264258051478844,18.216059279119772,0.7245492074415125,0.8420214225701376,1354.4226833283901,623.3804254910755,0.05908203125,0.05947265624999999,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,45,0.2,True,8844,2211,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.9258254183627318,0.9243282273884552,0.17931657721723535,0.009979182187921015,0.10804705399346899,0.07648965901721982,28.343449440376826,0.697256374123227,0.8000765293167743,1313.5605047494173,868.1158210128492,0.09521484375,0.103515625,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_4534_v1__PhishingWebsites,openml_4534_v1__PhishingWebsites,PhishingWebsites,4534,14952,1,14952,45,0.2,True,8844,2211,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9669832654907282,0.9664682986925165,0.0879488286871135,0.009143993332611377,0.05205098897947677,0.1445435999061442,13.747234462916742,0.7078287090038634,0.8566008984905363,1212.105203062296,620.9814608963112,0.04638671875,0.04892578125,32,8,True,cuda
